idstd2015,id2015,idstd2009,id2009,idstd2005,id2005,a6a,c9b,d1a3,d2,d10,d11,_2015_h8,i2b,i4b,n2a,n2b,n2i,n2e,n2f,n5a,n5b,_2015_h8,l1,k1c,k2c,main_activity_sales,total_purchases_2015,purchased_on_credit
599496.0,10240.0,,,,,3.0,48000000.0,100.0,33192000000.0,0.0,0.0,0.0,180000000.0,,-9.0,-9.0,,-9.0,-9.0,1800000000.0,2000000000.0,0.0,380.0,20.0,95.0,33192000000.0,3800000000.0,760000000.0
599497.0,10247.0,,,,,2.0,1000000000.0,100.0,86000000000.0,0.0,0.0,0.0,300000000.0,,480000000.0,1000000000.0,,5000000000.0,1000000000.0,1000000000.0,0.0,0.0,1200.0,0.0,100.0,86000000000.0,1000000000.0,0.0
599498.0,10249.0,,,,,3.0,,100.0,32000000000.0,0.0,0.0,140000000000000.0,120000000.0,,800000000.0,5000000000.0,,800000000.0,24000000.0,0.0,0.0,140000000000000.0,150.0,90.0,70.0,32000000000.0,140000000000000.0,126000000000000.0
599499.0,10250.0,,,,,3.0,10000000.0,100.0,20000000000.0,0.0,0.0,0.0,72000000.0,,3600000000.0,120000000.0,,100000000.0,200000000.0,0.0,0.0,0.0,90.0,50.0,20.0,20000000000.0,0.0,0.0
599509.0,10292.0,,,,,3.0,,100.0,8200000000.0,0.0,3.0,10000000.0,200000000.0,,3860000000.0,90000000.0,,1038000000.0,60000000.0,82000000.0,0.0,10000000.0,60.0,100.0,50.0,8200000000.0,92000000.0,92000000.0
599510.0,10295.0,,,,,3.0,,80.0,33370000000.0,3.0,0.0,0.0,52000000.0,,9835000000.0,10000000.0,-9.0,,,2500000000.0,0.0,0.0,247.0,30.0,80.0,26696000000.0,2500000000.0,750000000.0
599516.0,10317.0,,,,,2.0,,80.0,12000000000.0,0.0,0.0,0.0,50000000.0,,3300000000.0,150000000.0,,2500000000.0,-9.0,600000000.0,0.0,0.0,60.0,100.0,100.0,9600000000.0,600000000.0,600000000.0
599523.0,10332.0,,,,,3.0,,50.0,250000000000.0,0.0,0.0,250000000.0,,,25000000000.0,-9.0,,-9.0,-9.0,0.0,0.0,250000000.0,250.0,80.0,0.0,125000000000.0,250000000.0,200000000.0
599524.0,10337.0,,,,,3.0,,100.0,40000000000.0,2.0,2.0,100000000.0,-9.0,,10000000000.0,-9.0,,20000000000.0,-9.0,300000000.0,250000000.0,100000000.0,290.0,50.0,70.0,40000000000.0,650000000.0,325000000.0
599525.0,10354.0,,,,,2.0,,100.0,68000000000.0,0.0,0.0,0.0,,,910000000.0,-9.0,1000000000.0,,,0.0,0.0,0.0,53.0,5.0,5.0,68000000000.0,0.0,0.0
599528.0,10364.0,,,,,3.0,,100.0,100000000000.0,0.0,0.0,0.0,3600000000.0,,7200000000.0,4800000000.0,,6000000000.0,0.0,0.0,0.0,0.0,150.0,100.0,100.0,100000000000.0,0.0,0.0
599529.0,10367.0,,,,,3.0,,80.0,264000000000.0,0.0,0.0,0.0,3200000000.0,,6000000000.0,1200000000.0,,190000000000.0,-9.0,0.0,0.0,0.0,100.0,100.0,100.0,211200000000.0,0.0,0.0
599530.0,10379.0,,,,,3.0,,100.0,60000000000.0,0.0,0.0,0.0,,,18000000000.0,3000000000.0,,34000000000.0,-9.0,0.0,21000000000.0,0.0,150.0,90.0,100.0,60000000000.0,21000000000.0,18900000000.0
599538.0,10420.0,,,,,2.0,,100.0,200000000000.0,0.0,1.0,0.0,,,3000000000.0,800000000.0,,180000000000.0,1200000000.0,0.0,0.0,0.0,53.0,50.0,50.0,200000000000.0,0.0,0.0
599539.0,10421.0,,,,,3.0,,100.0,268200000000.0,0.0,5.0,20000000.0,,,80000000000.0,500000000.0,,100000000000.0,200000000.0,0.0,0.0,20000000.0,1000.0,70.0,50.0,268200000000.0,20000000.0,14000000.0
599541.0,10423.0,,,,,2.0,,70.0,70000000000.0,0.0,0.0,0.0,,,12000000000.0,1000000000.0,-9.0,,,0.0,0.0,0.0,50.0,50.0,30.0,49000000000.0,0.0,0.0
599543.0,10426.0,,,,,3.0,,90.0,3054000000000.0,0.0,1.0,20000000000.0,,,325000000000.0,10000000000.0,,2992000000000.0,7000000000.0,0.0,0.0,20000000000.0,7000.0,30.0,30.0,2748600000000.0,20000000000.0,6000000000.0
599544.0,10429.0,,,,,2.0,,100.0,120000000000.0,0.0,1.0,0.0,,,600000000.0,300000000.0,,80000000000.0,500000000.0,0.0,0.0,0.0,50.0,50.0,50.0,120000000000.0,0.0,0.0
599545.0,10430.0,,,,,3.0,,100.0,12000000000.0,0.0,0.0,150000000.0,12000000.0,,2400000000.0,300000000.0,,6000000000.0,2000000000.0,1500000000.0,0.0,150000000.0,40.0,0.0,60.0,12000000000.0,1650000000.0,0.0
599547.0,10438.0,,,,,2.0,,20.0,300900000000.0,0.0,0.0,0.0,,,80000000000.0,100000000.0,,20000000000.0,200000000.0,0.0,0.0,0.0,150.0,50.0,50.0,60180000000.0,0.0,0.0
599548.0,10439.0,,,,,3.0,,100.0,300000000000.0,0.0,1.0,0.0,,,5000000000.0,400000000.0,,200000000000.0,100000000.0,0.0,0.0,0.0,300.0,0.0,100.0,300000000000.0,0.0,0.0
599549.0,10442.0,,,,,2.0,,100.0,166400000000.0,0.0,0.0,0.0,,,20000000000.0,1000000000.0,,140000000000.0,1000000000.0,0.0,0.0,0.0,40.0,50.0,50.0,166400000000.0,0.0,0.0
599552.0,10452.0,,,,,3.0,,100.0,349000000000.0,0.0,0.0,0.0,,,15000000000.0,1300000000.0,,180000000000.0,1000000000.0,52000000000.0,30000000000.0,0.0,200.0,50.0,50.0,349000000000.0,82000000000.0,41000000000.0
599556.0,10469.0,,,,,2.0,,100.0,62000000000.0,0.0,0.0,-9.0,4000000000.0,,12000000000.0,200000000.0,,30000000000.0,-9.0,100000000.0,0.0,-9.0,100.0,50.0,100.0,62000000000.0,99999991.0,49999995.5
599557.0,10471.0,,,,,2.0,,100.0,100000000000.0,0.0,0.0,0.0,400000000.0,,30000000000.0,3000000000.0,,3000000000.0,1000000000.0,0.0,0.0,0.0,280.0,100.0,100.0,100000000000.0,0.0,0.0
599558.0,10473.0,,,,,3.0,,100.0,12000000000.0,0.0,0.0,42000000.0,,,2200000000.0,540000000.0,,-9.0,-9.0,2000000000.0,0.0,42000000.0,450.0,0.0,100.0,12000000000.0,2042000000.0,0.0
599560.0,10482.0,,,,,3.0,,100.0,220000000000.0,0.0,0.0,0.0,,,7300000000.0,500000000.0,,150000000000.0,900000000.0,0.0,0.0,0.0,200.0,50.0,50.0,220000000000.0,0.0,0.0
599561.0,10492.0,,,,,2.0,,100.0,25000000000.0,0.0,1.0,0.0,,,5000000000.0,3000000000.0,,6000000000.0,30000000.0,3500000000.0,0.0,0.0,100.0,0.0,100.0,25000000000.0,3500000000.0,0.0
599563.0,10494.0,,,,,2.0,,70.0,258300000000.0,0.0,0.0,0.0,,,500000000.0,200000000.0,,247000000000.0,100000000.0,0.0,0.0,0.0,80.0,50.0,90.0,180810000000.0,0.0,0.0
599565.0,10498.0,,,,,2.0,,80.0,239400000000.0,0.0,0.0,0.0,,,800000000.0,70000000.0,,75000000000.0,50000000.0,0.0,0.0,0.0,100.0,50.0,50.0,191520000000.0,0.0,0.0
599566.0,10504.0,,,,,2.0,,90.0,50000000000.0,-9.0,1.0,0.0,2640000000.0,,10000000000.0,-9.0,-9.0,,,10000000000.0,10000000000.0,0.0,180.0,70.0,70.0,45000000000.0,20000000000.0,14000000000.0
599569.0,10519.0,,,,,2.0,,100.0,105300000000.0,0.0,0.0,0.0,,,300000000.0,200000000.0,,80000000000.0,100000000.0,0.0,0.0,0.0,50.0,60.0,80.0,105300000000.0,0.0,0.0
599577.0,10559.0,,,,,3.0,,70.0,-9.0,-7.0,0.0,0.0,,,-9.0,-9.0,-9.0,,,0.0,0.0,0.0,450.0,50.0,50.0,-6.3,0.0,0.0
599578.0,10561.0,,,,,2.0,,60.0,50000000000.0,0.0,2.0,-9.0,1800000000.0,30000000.0,15000000000.0,1000000000.0,,20000000000.0,1000000000.0,400000000.0,0.0,-9.0,160.0,90.0,90.0,30000000000.0,399999991.0,359999991.90000004
599581.0,10572.0,,,,,2.0,,100.0,189000000000.0,0.0,0.0,0.0,,,480000000.0,120000000.0,,130000000000.0,300000000.0,0.0,0.0,0.0,50.0,50.0,50.0,189000000000.0,0.0,0.0
599595.0,10629.0,,,,,2.0,,60.0,12000000000.0,0.0,0.0,0.0,240000000.0,,3000000000.0,2000000000.0,,5000000000.0,200000000.0,400000000.0,0.0,0.0,70.0,30.0,30.0,7200000000.0,400000000.0,120000000.0
599597.0,10637.0,,,,,2.0,,60.0,190000000000.0,0.0,0.0,0.0,300000000.0,50000000.0,5180000000.0,360000000.0,,-9.0,480000000.0,0.0,0.0,0.0,96.0,70.0,70.0,114000000000.0,0.0,0.0
599603.0,10666.0,,,,,3.0,,99.0,800000000000.0,0.0,10.0,0.0,360000000.0,30000000.0,40000000000.0,1000000000.0,,600000000000.0,15000000000.0,0.0,0.0,0.0,700.0,40.0,50.0,792000000000.0,0.0,0.0
599605.0,10670.0,,,,,2.0,,90.0,1760000000.0,1.0,1.0,0.0,,,300000000.0,-9.0,-9.0,,,0.0,0.0,0.0,50.0,0.0,30.0,1584000000.0,0.0,0.0
599606.0,10674.0,,,,,2.0,,60.0,114000000000.0,0.0,0.0,0.0,,,4600000000.0,72000000.0,-9.0,,,0.0,0.0,0.0,50.0,30.0,30.0,68400000000.0,0.0,0.0
599612.0,10690.0,,,,,2.0,,80.0,3500000000.0,0.0,0.0,0.0,30000000.0,,200000000.0,48000000.0,2700000000.0,,,0.0,0.0,0.0,60.0,15.0,20.0,2800000000.0,0.0,0.0
599080.0,1133.0,,,,,2.0,,70.0,14000000000.0,0.0,0.0,0.0,1900000000.0,,950000000.0,500000000.0,,2000000000.0,500000000.0,0.0,0.0,0.0,64.0,60.0,50.0,9800000000.0,0.0,0.0
599081.0,1134.0,,,,,2.0,,100.0,22000000000.0,0.0,0.0,0.0,,,3000000000.0,90000000.0,,-9.0,-9.0,0.0,0.0,0.0,41.0,-9.0,30.0,22000000000.0,0.0,-0.0
599082.0,1137.0,,,,,2.0,,100.0,20000000000.0,0.0,0.0,100000000.0,91000000.0,,2050000000.0,106000000.0,,60000000.0,228000000.0,0.0,0.0,100000000.0,120.0,0.0,40.0,20000000000.0,100000000.0,0.0
599086.0,1158.0,,,,,2.0,-9.0,100.0,250000000000.0,0.0,0.0,50000000.0,300000000.0,,5900000000.0,-9.0,,195000000000.0,-9.0,0.0,40000000000.0,50000000.0,46.0,70.0,0.0,250000000000.0,40050000000.0,28035000000.0
599087.0,1163.0,,,,,2.0,,100.0,3000000000.0,0.0,0.0,0.0,-9.0,,-9.0,120000000.0,,-9.0,-9.0,0.0,0.0,0.0,50.0,100.0,70.0,3000000000.0,0.0,0.0
599088.0,1175.0,,,,,2.0,,70.0,-9.0,0.0,0.0,0.0,1620000000.0,,-9.0,-9.0,,-9.0,-9.0,0.0,0.0,0.0,120.0,0.0,0.0,-6.3,0.0,0.0
599089.0,1177.0,,,,,2.0,,35.0,20000000000.0,0.0,0.0,0.0,150000000.0,,2700000000.0,250000000.0,,-9.0,1500000000.0,0.0,0.0,0.0,100.0,20.0,60.0,7000000000.0,0.0,0.0
599091.0,1193.0,,,,,2.0,,100.0,10000000000.0,0.0,0.0,0.0,200000000.0,,-9.0,-9.0,,-9.0,-9.0,0.0,0.0,0.0,84.0,0.0,50.0,10000000000.0,0.0,0.0
599092.0,1194.0,,,,,2.0,,100.0,84000000000.0,0.0,0.0,0.0,,,6700000000.0,700000000.0,,65000000000.0,400000000.0,0.0,0.0,0.0,80.0,50.0,50.0,84000000000.0,0.0,0.0
599094.0,1204.0,,,,,2.0,,100.0,1514000000.0,0.0,0.0,0.0,,,800000000.0,60000000.0,,130000000.0,-9.0,600000000.0,-9.0,0.0,42.0,20.0,70.0,1514000000.0,599999991.0,119999998.2
599098.0,1234.0,,,,,2.0,,100.0,40000000000.0,0.0,0.0,0.0,48000000.0,,4500000000.0,200000000.0,,25000000000.0,5000000000.0,0.0,0.0,0.0,50.0,40.0,30.0,40000000000.0,0.0,0.0
599099.0,1237.0,,,,,2.0,,98.0,120000000000.0,0.0,0.0,0.0,140000000.0,,7000000000.0,400000000.0,,90000000000.0,3000000000.0,0.0,0.0,0.0,65.0,100.0,100.0,117600000000.0,0.0,0.0
599100.0,1238.0,,,,,2.0,,100.0,111000000000.0,0.0,7.0,100000000.0,200000000.0,,600000000.0,1000000000.0,,80000000000.0,-9.0,970000000.0,0.0,100000000.0,54.0,100.0,100.0,111000000000.0,1070000000.0,1070000000.0
599102.0,1249.0,,,,,2.0,,100.0,21000000000.0,0.0,0.0,0.0,,,900000000.0,140000000.0,,15000000000.0,-9.0,0.0,0.0,0.0,70.0,30.0,50.0,21000000000.0,0.0,0.0
599106.0,1261.0,,,,,2.0,,60.0,22000000000.0,0.0,0.0,0.0,1000000000.0,,2500000000.0,200000000.0,,4000000000.0,0.0,0.0,0.0,0.0,40.0,30.0,50.0,13200000000.0,0.0,0.0
599107.0,1281.0,,,,,2.0,,100.0,19340000000.0,0.0,0.0,0.0,156000000.0,,4763000000.0,156000000.0,,12480000000.0,90000000.0,2765000000.0,0.0,0.0,42.0,75.0,90.0,19340000000.0,2765000000.0,2073750000.0
599112.0,1310.0,,,,,2.0,,100.0,156000000000.0,0.0,0.0,0.0,,,11000000000.0,370000000.0,-9.0,,,0.0,0.0,0.0,55.0,50.0,50.0,156000000000.0,0.0,0.0
599114.0,1315.0,,,,,2.0,,100.0,85000000000.0,0.0,0.0,0.0,,,9000000000.0,600000000.0,,63000000000.0,700000000.0,0.0,0.0,0.0,55.0,50.0,50.0,85000000000.0,0.0,0.0
599115.0,1319.0,,,,,2.0,,90.0,140000000000.0,0.0,0.0,0.0,20000000.0,,5670000000.0,123000000.0,,119000000000.0,130000000.0,3000000000.0,0.0,0.0,54.0,60.0,70.0,126000000000.0,3000000000.0,1800000000.0
599123.0,1355.0,,,,,2.0,,100.0,200000000000.0,0.0,0.0,0.0,36000000.0,,-9.0,-9.0,,-9.0,-9.0,0.0,0.0,0.0,40.0,20.0,10.0,200000000000.0,0.0,0.0
599135.0,1401.0,,,,,2.0,,100.0,40000000000.0,0.0,2.0,0.0,,,2000000000.0,10000000.0,-9.0,,,40000000.0,0.0,0.0,65.0,0.0,50.0,40000000000.0,40000000.0,0.0
599139.0,1408.0,,,,,2.0,,80.0,30000000000.0,0.0,0.0,0.0,3000000000.0,,1000000000.0,2000000000.0,-9.0,,,2000000000.0,0.0,0.0,96.0,80.0,70.0,24000000000.0,2000000000.0,1600000000.0
599140.0,1415.0,,,,,2.0,,100.0,10000000000.0,0.0,0.0,0.0,140000000.0,,7000000000.0,2000000000.0,,-9.0,-9.0,110000000.0,0.0,0.0,200.0,-9.0,0.0,10000000000.0,110000000.0,-9900000.0
599141.0,1418.0,,,,,2.0,,80.0,80000000000.0,0.0,0.0,0.0,60000000.0,,1500000000.0,1200000000.0,,60000000000.0,-9.0,0.0,0.0,0.0,80.0,30.0,15.0,64000000000.0,0.0,0.0
599142.0,1421.0,,,,,2.0,,70.0,40000000000.0,0.0,0.0,0.0,,,7000000000.0,120000000.0,,25000000000.0,-9.0,0.0,0.0,0.0,180.0,40.0,50.0,28000000000.0,0.0,0.0
599146.0,1443.0,,,,,2.0,,90.0,15000000000.0,3.0,3.0,0.0,2400000000.0,,5000000000.0,1200000000.0,-9.0,,,0.0,0.0,0.0,125.0,70.0,85.0,13500000000.0,0.0,0.0
599149.0,1456.0,,,,,2.0,,80.0,2000000000.0,-9.0,-9.0,-9.0,,,200000000.0,-9.0,,900000000.0,-9.0,0.0,0.0,-9.0,50.0,-9.0,-9.0,1600000000.0,-9.0,0.8099999999999999
599151.0,1461.0,,,,,2.0,100000000.0,80.0,19160000000.0,0.0,0.0,5000000000.0,180000000.0,,4920000000.0,180000000.0,,7600000000.0,200000000.0,200000000.0,0.0,5000000000.0,86.0,50.0,50.0,15328000000.0,5200000000.0,2600000000.0
599154.0,1468.0,,,,,2.0,,100.0,12720000000.0,0.0,0.0,0.0,85000000.0,,7471000000.0,214000000.0,,3189000000.0,43000000.0,900000000.0,0.0,0.0,100.0,70.0,100.0,12720000000.0,900000000.0,630000000.0
599155.0,1475.0,,,,,2.0,,60.0,7000000000.0,0.0,0.0,700000000.0,,,1420000000.0,72000000.0,,63000000.0,-9.0,150000000.0,0.0,700000000.0,40.0,0.0,70.0,4200000000.0,850000000.0,0.0
599156.0,1477.0,,,,,2.0,,10.0,100000000.0,0.0,0.0,0.0,,,-9.0,-9.0,,-9.0,-9.0,0.0,0.0,0.0,100.0,50.0,0.0,10000000.0,0.0,0.0
599158.0,1485.0,,,,,2.0,,80.0,29000000000.0,0.0,0.0,0.0,102000000.0,,6000000000.0,600000000.0,,8000000000.0,1000000.0,1000000000.0,3000000000.0,0.0,88.0,0.0,0.0,23200000000.0,4000000000.0,0.0
599161.0,1494.0,,,,,2.0,,100.0,120000000000.0,0.0,0.0,0.0,,,7200000000.0,600000000.0,,80000000000.0,700000000.0,0.0,0.0,0.0,90.0,50.0,50.0,120000000000.0,0.0,0.0
599162.0,1497.0,,,,,2.0,,90.0,40000000000.0,0.0,0.0,0.0,,,8000000000.0,2800000000.0,,4000000000.0,16000000000.0,8000000000.0,12000000000.0,0.0,150.0,50.0,60.0,36000000000.0,20000000000.0,10000000000.0
599163.0,1498.0,,,,,2.0,10000000.0,100.0,120000000000.0,0.0,0.0,0.0,300000000.0,,3000000000.0,600000000.0,,200000000.0,120000000.0,50000000000.0,0.0,0.0,130.0,100.0,100.0,120000000000.0,50000000000.0,50000000000.0
599164.0,1500.0,,,,,2.0,400000000.0,100.0,60000000000.0,0.0,0.0,0.0,180000000.0,,8000000000.0,6000000000.0,,40000000000.0,200000000.0,2000000000.0,0.0,0.0,60.0,100.0,90.0,60000000000.0,2000000000.0,2000000000.0
599165.0,1501.0,,,,,2.0,,100.0,102800000000.0,100.0,0.0,100000000.0,2160000000.0,,8814000000.0,650000000.0,,-9.0,500000000.0,4000000000.0,0.0,100000000.0,85.0,20.0,70.0,102800000000.0,4100000000.0,820000000.0
599167.0,1505.0,,,,,2.0,,70.0,23000000000.0,0.0,0.0,0.0,,,4000000000.0,1600000000.0,,10000000000.0,600000000.0,400000000.0,0.0,0.0,50.0,10.0,60.0,16100000000.0,400000000.0,40000000.0
599168.0,1507.0,,,,,2.0,,95.0,16000000000.0,2.0,3.0,50000000.0,300000000.0,,3600000000.0,270000000.0,,11000000000.0,300000000.0,1000000000.0,800000000.0,50000000.0,60.0,50.0,80.0,15200000000.0,1850000000.0,925000000.0
599169.0,1518.0,,,,,2.0,,60.0,-9.0,0.0,2.0,2000000.0,,,-9.0,-9.0,-9.0,,,0.0,0.0,2000000.0,60.0,90.0,30.0,-5.3999999999999995,2000000.0,1800000.0
599172.0,1542.0,,,,,2.0,,90.0,6000000000.0,0.0,0.0,-9.0,600000000.0,,3000000000.0,3000000000.0,,850000000.0,700000000.0,0.0,0.0,-9.0,80.0,0.0,50.0,5400000000.0,-9.0,-0.0
599174.0,1546.0,,,,,2.0,,80.0,262000000000.0,0.0,0.0,0.0,,,1328000000.0,130000000.0,,20112000000.0,150000000.0,0.0,0.0,0.0,45.0,50.0,70.0,209600000000.0,0.0,0.0
599180.0,1580.0,,,,,2.0,,100.0,25000000000.0,0.0,2.0,200000000.0,200000000.0,,5000000000.0,150000000.0,-9.0,,,0.0,0.0,200000000.0,100.0,30.0,70.0,25000000000.0,200000000.0,60000000.0
599183.0,1589.0,,,,,2.0,,90.0,20000000000.0,0.0,0.0,0.0,36000000.0,50000000.0,1700000000.0,41000000.0,17000000000.0,,,0.0,0.0,0.0,39.0,70.0,60.0,18000000000.0,0.0,0.0
599189.0,1612.0,,,,,2.0,,70.0,85000000000.0,0.0,0.0,0.0,500000000.0,,520000000.0,200000000.0,-9.0,,,0.0,3000000000.0,0.0,95.0,50.0,0.0,59500000000.0,3000000000.0,1500000000.0
599190.0,1613.0,,,,,2.0,,100.0,350000000000.0,0.0,0.0,0.0,,,-9.0,-9.0,,-9.0,-9.0,30000000000.0,-9.0,0.0,200.0,-9.0,-9.0,350000000000.0,29999999991.0,-2699999999.19
599191.0,1616.0,,,,,2.0,,80.0,312800000000.0,0.0,0.0,0.0,,,70000000000.0,300000000.0,,100000000000.0,200000000.0,0.0,0.0,0.0,1000.0,50.0,50.0,250240000000.0,0.0,0.0
599193.0,1646.0,,,,,2.0,,30.0,502000000000.0,0.0,0.0,0.0,,,150000000000.0,50000000000.0,,200000000000.0,50000000000.0,0.0,0.0,0.0,400.0,50.0,50.0,150600000000.0,0.0,0.0
599195.0,1656.0,,,,,2.0,,50.0,60000000000.0,0.0,0.0,400000000.0,700000000.0,,5000000000.0,2000000000.0,,55000000000.0,250000000.0,0.0,0.0,400000000.0,50.0,80.0,100.0,30000000000.0,400000000.0,320000000.0
599196.0,1661.0,,,,,2.0,,60.0,220000000000.0,0.0,0.0,0.0,,,11000000000.0,2600000000.0,,85000000000.0,2400000000.0,0.0,0.0,0.0,500.0,50.0,50.0,132000000000.0,0.0,0.0
599197.0,1663.0,,,,,2.0,,100.0,20000000000.0,0.0,1.0,0.0,140000000.0,,16000000000.0,300000000.0,,10000000000.0,300000000.0,0.0,0.0,0.0,130.0,50.0,100.0,20000000000.0,0.0,0.0
599198.0,1668.0,,,,,2.0,,65.0,4000000000.0,0.0,0.0,0.0,20000000.0,,3000000000.0,200000000.0,,2000000000.0,200000000.0,100000000.0,0.0,0.0,60.0,90.0,100.0,2600000000.0,100000000.0,90000000.0
599199.0,1686.0,,,,,2.0,,100.0,20000000000.0,5.0,0.0,0.0,,,2500000000.0,7000000000.0,,-9.0,-9.0,1300000000.0,0.0,0.0,205.0,0.0,100.0,20000000000.0,1300000000.0,0.0
599201.0,1695.0,,,,,2.0,,100.0,152000000000.0,0.0,1.0,0.0,,,4800000000.0,500000000.0,,122000000000.0,800000000.0,0.0,0.0,0.0,90.0,70.0,70.0,152000000000.0,0.0,0.0
599204.0,1705.0,,,,,2.0,,98.0,45000000000.0,0.0,0.0,150000000.0,60000000.0,,16000000000.0,250000000.0,,12200000000.0,400000000.0,7000000000.0,0.0,150000000.0,200.0,50.0,100.0,44100000000.0,7150000000.0,3575000000.0
599205.0,1709.0,,,,,2.0,,99.0,50000000000.0,0.0,1.0,200000000000.0,,,10000000000.0,500000000.0,,20000000000.0,300000000.0,2000000000.0,0.0,200000000000.0,160.0,0.0,0.0,49500000000.0,202000000000.0,0.0
599207.0,1713.0,,,,,2.0,,100.0,40000000000.0,0.0,0.0,0.0,15000000.0,,4000000000.0,240000000.0,,20000000000.0,4000000000.0,2000000000.0,0.0,0.0,50.0,80.0,100.0,40000000000.0,2000000000.0,1600000000.0
599209.0,1718.0,,,,,2.0,,100.0,95000000000.0,0.0,0.0,0.0,,,2700000000.0,300000000.0,,60000000000.0,300000000.0,0.0,0.0,0.0,40.0,40.0,40.0,95000000000.0,0.0,0.0
599210.0,1733.0,,,,,2.0,,100.0,755300000000.0,0.0,0.0,300000000.0,,,100000000000.0,700000000.0,,500000000000.0,500000000.0,0.0,0.0,300000000.0,2000.0,50.0,50.0,755300000000.0,300000000.0,150000000.0
599211.0,1734.0,,,,,2.0,,100.0,215700000000.0,0.0,0.0,0.0,,,1200000000.0,150000000.0,,80000000000.0,300000000.0,0.0,0.0,0.0,100.0,50.0,50.0,215700000000.0,0.0,0.0
599212.0,1740.0,,,,,2.0,,30.0,187800000000.0,0.0,0.0,0.0,,,1000000000.0,250000000.0,,60000000000.0,200000000.0,0.0,0.0,0.0,50.0,50.0,50.0,56340000000.0,0.0,0.0
599213.0,1745.0,,,,,2.0,,100.0,79130000000.0,0.0,1.0,0.0,,,450000000.0,100000000.0,,70000000000.0,500000000.0,0.0,0.0,0.0,40.0,50.0,50.0,79130000000.0,0.0,0.0
599214.0,1751.0,,,,,2.0,,80.0,71040000000.0,0.0,0.0,0.0,,,400000000.0,200000000.0,,1000000000.0,500000000.0,0.0,0.0,0.0,50.0,50.0,50.0,56832000000.0,0.0,0.0
599215.0,1752.0,,,,,2.0,,100.0,52000000000.0,0.0,0.0,0.0,50000000.0,,7800000000.0,1200000000.0,,25000000000.0,500000000.0,2000000000.0,0.0,0.0,70.0,90.0,90.0,52000000000.0,2000000000.0,1800000000.0
599216.0,1753.0,,,,,2.0,-9.0,90.0,20000000000.0,0.0,2.0,150000000.0,10000000.0,,6000000000.0,200000000.0,,8000000000.0,55000000.0,1000000000.0,0.0,150000000.0,150.0,90.0,100.0,18000000000.0,1150000000.0,1035000000.0
599219.0,1773.0,,,,,2.0,,60.0,121000000000.0,0.0,0.0,0.0,,,1600000000.0,840000000.0,,8500000000.0,4500000000.0,6500000000.0,10000000000.0,0.0,140.0,0.0,80.0,72600000000.0,16500000000.0,0.0
599225.0,1818.0,,,,,2.0,,-9.0,108000000000.0,0.0,0.0,1000000000.0,,,12000000000.0,780000000.0,,5000000000.0,10000000000.0,4000000000.0,0.0,1000000000.0,84.0,80.0,8.0,-9720000000.0,5000000000.0,4000000000.0
599227.0,1832.0,,,,,2.0,,60.0,500000000000.0,0.0,0.0,0.0,,,20000000000.0,600000000.0,-9.0,,,0.0,0.0,0.0,50.0,100.0,30.0,300000000000.0,0.0,0.0
599232.0,1866.0,,,,,2.0,,90.0,5000000000.0,0.0,0.0,200000000.0,500000000.0,,-9.0,50000000.0,20000000000.0,,,1000000000.0,0.0,200000000.0,50.0,0.0,20.0,4500000000.0,1200000000.0,0.0
599235.0,1886.0,,,,,2.0,,80.0,5000000000.0,0.0,0.0,0.0,,,2520000000.0,700000000.0,,-9.0,200000000.0,0.0,0.0,0.0,42.0,0.0,100.0,4000000000.0,0.0,0.0
599237.0,1890.0,,,,,2.0,,60.0,5000000000.0,0.0,0.0,0.0,,,800000000.0,1200000000.0,,1000000000.0,-9.0,150000000.0,-9.0,0.0,65.0,0.0,70.0,3000000000.0,149999991.0,0.0
599238.0,1896.0,,,,,2.0,,99.0,300000000000.0,0.0,0.0,0.0,,,-9.0,10200000000.0,,-9.0,1200000000.0,10000000000.0,0.0,0.0,170.0,0.0,100.0,297000000000.0,10000000000.0,0.0
599240.0,1905.0,,,,,2.0,,90.0,100000000000.0,-9.0,0.0,0.0,,,1500000000.0,3000000000.0,,85000000000.0,18000000.0,0.0,0.0,0.0,110.0,-9.0,-9.0,90000000000.0,0.0,-0.0
599243.0,1920.0,,,,,2.0,,100.0,100000000000.0,-7.0,0.0,0.0,100000000.0,,6000000000.0,200000000.0,,300000000.0,200000000.0,700000000.0,0.0,0.0,100.0,0.0,0.0,100000000000.0,700000000.0,0.0
599244.0,1922.0,,,,,2.0,,100.0,5500000000.0,-7.0,0.0,0.0,600000000.0,,4200000000.0,360000000.0,,120000000.0,70000000.0,50000000.0,0.0,0.0,87.0,0.0,0.0,5500000000.0,50000000.0,0.0
599245.0,1924.0,,,,,2.0,,100.0,12500000000.0,-7.0,0.0,0.0,120000000.0,,3766000000.0,200000000.0,,6990000000.0,-9.0,0.0,0.0,0.0,90.0,30.0,5.0,12500000000.0,0.0,0.0
599246.0,1928.0,,,,,2.0,,60.0,30000000000.0,0.0,0.0,300000000.0,240000000.0,,3000000000.0,400000000.0,,13000000000.0,2500000000.0,0.0,0.0,300000000.0,90.0,50.0,90.0,18000000000.0,300000000.0,150000000.0
599247.0,1934.0,,,,,2.0,,99.0,5000000000.0,-7.0,0.0,0.0,,,150000000.0,190000000.0,,250000000.0,96000000.0,150000000.0,0.0,0.0,60.0,100.0,0.0,4950000000.0,150000000.0,150000000.0
